subset_name,model,model_label,layer,mean_safe_margin,median_safe_margin,std_safe_margin,sem_safe_margin,ci_low,ci_high,n
game_safe_ut_harmful,base,Base,0,-0.9086538461538461,-1.3125,0.9594841415123886,0.15364042418563775,-1.1778846153846154,-0.5721153846153846,39
game_safe_ut_harmful,base,Base,1,-0.3557692307692308,-0.5,0.3735144220363245,0.0598101748202508,-0.46113782051282054,-0.22596153846153846,39
game_safe_ut_harmful,base,Base,2,-0.16706730769230768,-0.21875,0.1766004793715783,0.028278708722864206,-0.21794871794871795,-0.10897435897435898,39
game_safe_ut_harmful,base,Base,3,-0.2552083333333333,-0.328125,0.26028231183288303,0.041678526061919546,-0.3297275641025641,-0.16907051282051283,39
game_safe_ut_harmful,base,Base,4,0.2824519230769231,0.359375,0.3285238923952015,0.05260592437010472,0.1750801282051282,0.3766025641025641,39
game_safe_ut_harmful,base,Base,5,0.09174679487179487,0.109375,0.12940329746208973,0.020721111118894946,0.05248397435897436,0.1326121794871795,39
game_safe_ut_harmful,base,Base,6,-0.4182692307692308,-0.5625,0.44715126401467215,0.07160150637828054,-0.5452724358974359,-0.2704326923076923,39
game_safe_ut_harmful,base,Base,7,-0.42888621794871795,-0.6015625,0.449529872494321,0.07198238856275184,-0.5574969951923078,-0.28103465544871814,39
game_safe_ut_harmful,base,Base,8,-1.1917067307692308,-1.7109375,1.2761002822008582,0.2043395822589741,-1.5538862179487178,-0.7530999599358975,39
game_safe_ut_harmful,base,Base,9,-1.6803886217948718,-2.37890625,1.7730405069769006,0.28391370300384683,-2.185802283653846,-1.068409455128205,39
game_safe_ut_harmful,base,Base,10,-1.7031876001602564,-2.39453125,1.7891906038088299,0.286499788193317,-2.214776533077925,-1.0892363719451124,39
game_safe_ut_harmful,base,Base,11,-1.8503605769230769,-2.625,1.955093406502086,0.31306549769967773,-2.406162359775641,-1.17587640224359,39
game_safe_ut_harmful,base,Base,12,-1.4994991987179487,-2.15234375,1.6129992653631455,0.2582865944515623,-1.9583333333333333,-0.9486152844551282,39
game_safe_ut_harmful,base,Base,13,-1.4728315304487178,-2.12109375,1.589982055690891,0.2546008911609996,-1.9248084435096153,-0.9273819360977564,39
game_safe_ut_harmful,base,Base,14,-1.253505608974359,-1.7578125,1.360529722994734,0.21785911274009334,-1.6398237179487178,-0.7902544070512822,39
game_safe_ut_harmful,base,Base,15,-1.3223595252403846,-1.861328125,1.4262488377364857,0.22838259325339474,-1.7280337602664262,-0.843004119090545,39
game_safe_ut_harmful,base,Base,16,-1.1721563583765275,-1.662353515625,1.2598521761632857,0.20173780303634833,-1.5338914052034036,-0.7541517697847807,39
game_safe_ut_harmful,base,Base,17,-0.4696796123798077,-0.66015625,0.5403649402536163,0.08652764026380778,-0.6289380978315304,-0.29336680876903054,39
game_safe_ut_harmful,base,Base,18,-0.27913558177458936,-0.330078125,0.48062195201816194,0.07696110585486544,-0.4259800715324206,-0.13255891310863008,39
game_safe_ut_harmful,base,Base,19,0.3171073717948718,0.41796875,0.43223245643604175,0.06921258526374112,0.1743239182692308,0.4453700921474358,39
game_safe_ut_harmful,base,Base,20,-0.30701309595352566,-0.265625,0.4637402482413141,0.07425786979599443,-0.4539986634865785,-0.16371428660857376,39
