subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
ut_safe_game_harmful,Base–UT,base,ut,17,0.999867856502533,0.00013220157416071743,0.0001087188720703125,5.317253089742735e-05,8.514419205748995e-06,0.00011680187323154547,0.00014965213262117826,39
ut_safe_game_harmful,Base–UT,base,ut,18,0.9998374581336975,0.0001625953591428697,0.00014650821685791016,5.69391340832226e-05,9.117558420006748e-06,0.00014602354703805386,0.00018133884057020528,39
ut_safe_game_harmful,Base–UT,base,ut,19,0.9997908473014832,0.00020919396774843335,0.00019502639770507812,6.823980947956443e-05,1.0927114707973535e-05,0.00018940518299738566,0.00023146928885044195,39
ut_safe_game_harmful,Base–UT,base,ut,20,0.999728262424469,0.0002717497991397977,0.0002498030662536621,0.00010283906158292666,1.646742907032171e-05,0.0002403587484971071,0.0003042898499048673,39
ut_safe_game_harmful,Base–UT,base,ut,21,0.9996778964996338,0.0003221187798772007,0.0002797842025756836,0.00013904555817134678,2.2265108524775607e-05,0.0002801876801710862,0.0003667030579004532,39
ut_safe_game_harmful,Base–UT,base,ut,22,0.9996854066848755,0.0003147018142044544,0.0002893209457397461,0.00014963986177463084,2.3961554801620067e-05,0.0002700302845392472,0.0003628030037268614,39
ut_safe_game_harmful,Base–UT,base,ut,23,0.9996257424354553,0.00037421018350869417,0.00033360719680786133,0.0001846538216341287,2.9568275551326885e-05,0.0003197865226329901,0.00043435673683117593,39
ut_safe_game_harmful,Base–UT,base,ut,24,0.9995355606079102,0.0004645341541618109,0.00036847591400146484,0.0003099207242485136,4.962703339984998e-05,0.00037592550118764243,0.0005659039968099349,39
ut_safe_game_harmful,Base–UT,base,ut,25,0.9996196031570435,0.00038035406032577157,0.00029969215393066406,0.00023444902035407722,3.754188879070968e-05,0.00031257355824494974,0.0004571862709827912,39
ut_safe_game_harmful,Base–UT,base,ut,26,0.999643087387085,0.0003567704698070884,0.0002924203872680664,0.00022179076040629297,3.5514944994886114e-05,0.00029313281560555487,0.00042925790334359193,39
ut_safe_game_harmful,Base–UT,base,ut,27,0.9997147917747498,0.0002851822355296463,0.00023090839385986328,0.00017426391423214227,2.790455886084099e-05,0.00023515182427870924,0.0003424519147628392,39
ut_safe_game_harmful,Base–UT,base,ut,28,0.999707818031311,0.0002921269624494016,0.0002326369285583496,0.00017580979329068214,2.8152097620490926e-05,0.00024110995806180514,0.00034936173604084895,39
ut_safe_game_harmful,Base–UT,base,ut,29,0.9997580051422119,0.0002420559903839603,0.00019210577011108398,0.00014200308942236006,2.2738692543821215e-05,0.0002008901956753853,0.00028823365767796834,39
ut_safe_game_harmful,Base–UT,base,ut,30,0.9997729659080505,0.00022707536118105054,0.00018006563186645508,0.00012910112855024636,2.0672725368904175e-05,0.00018965666874861108,0.0002690549462269514,39
ut_safe_game_harmful,Base–UT,base,ut,31,0.9997889399528503,0.00021105546329636127,0.00018155574798583984,0.00011372966400813311,1.821132113049522e-05,0.00017819316723407844,0.00024792032364087224,39
ut_safe_game_harmful,Base–UT,base,ut,32,0.9998272657394409,0.00017274037236347795,0.00015598535537719727,7.88993202149868e-05,1.2634002482502227e-05,0.00014974792034198075,0.00019844071223185612,39
ut_safe_game_harmful,Base–GAME,base,game,0,1.000000238418579,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,39
ut_safe_game_harmful,Base–GAME,base,game,1,1.0,-4.432140343624269e-08,0.0,1.1898787732889105e-07,1.9053309121861506e-08,-8.100118392553085e-08,-9.169945350060097e-09,39
ut_safe_game_harmful,Base–GAME,base,game,2,0.9999995827674866,4.523839720604883e-07,4.172325134277344e-07,4.0580903259979095e-07,6.498145118763294e-08,3.4998624752729364e-07,5.945181235288962e-07,39
ut_safe_game_harmful,Base–GAME,base,game,3,0.9999964833259583,3.3913513561856234e-06,2.4437904357910156e-06,3.099012928942102e-06,4.962392189295945e-07,2.5981511825170273e-06,4.462706737029247e-06,39
ut_safe_game_harmful,Base–GAME,base,game,4,0.9999949932098389,5.020544904255075e-06,3.814697265625e-06,3.282686066086171e-06,5.256504592840628e-07,4.120362110627003e-06,6.120938521165114e-06,39
ut_safe_game_harmful,Base–GAME,base,game,5,0.9999873638153076,1.2706487723335158e-05,9.119510650634766e-06,7.809954695403576e-06,1.2505936266763462e-06,1.0441434689057179e-05,1.5352055048331234e-05,39
ut_safe_game_harmful,Base–GAME,base,game,6,0.9999842643737793,1.5767720469739288e-05,1.3470649719238281e-05,6.448472959164064e-06,1.0325820698129686e-06,1.3861824304629595e-05,1.7902904596084202e-05,39
ut_safe_game_harmful,Base–GAME,base,game,7,0.999975323677063,2.467632293701172e-05,2.1576881408691406e-05,9.536410289001651e-06,1.5270477735056718e-06,2.1816790103912356e-05,2.783399361830491e-05,39
ut_safe_game_harmful,Base–GAME,base,game,8,0.9999662637710571,3.373317304067314e-05,3.165006637573242e-05,1.011366202874342e-05,1.619482028871296e-06,3.068557916543423e-05,3.6942691375047734e-05,39
ut_safe_game_harmful,Base–GAME,base,game,9,0.999955415725708,4.4773787521990016e-05,4.297494888305664e-05,1.1051688488805667e-05,1.7696864741413847e-06,4.138373411618746e-05,4.818974397121331e-05,39
ut_safe_game_harmful,Base–GAME,base,game,10,0.9999580383300781,4.1931103623937815e-05,3.88026237487793e-05,9.576050615578424e-06,1.5333953058166412e-06,3.903485261476957e-05,4.495730002721151e-05,39
ut_safe_game_harmful,Base–GAME,base,game,11,0.9999488592147827,5.1253882702440023e-05,4.845857620239258e-05,1.4717684280185495e-05,2.356715612072256e-06,4.6968307250585314e-05,5.600242278514764e-05,39
ut_safe_game_harmful,Base–GAME,base,game,12,0.9999412298202515,5.882825644221157e-05,5.14984130859375e-05,2.438323099340778e-05,3.904441762777368e-06,5.2102024738605204e-05,6.701579460730919e-05,39
ut_safe_game_harmful,Base–GAME,base,game,13,0.9999291896820068,7.079809438437223e-05,5.936622619628906e-05,2.8440323148970492e-05,4.554096439464727e-06,6.288740879450089e-05,8.027691107529861e-05,39
ut_safe_game_harmful,Base–GAME,base,game,14,0.9999165534973145,8.339148189406842e-05,6.908178329467773e-05,3.7721936678281054e-05,6.040344078245546e-06,7.280130416919024e-05,9.591652032656547e-05,39
ut_safe_game_harmful,Base–GAME,base,game,15,0.9999117851257324,8.807885023998097e-05,7.086992263793945e-05,4.242470095050521e-05,6.793389038937324e-06,7.602492204079261e-05,0.00010216694611769456,39
ut_safe_game_harmful,Base–GAME,base,game,16,0.9998934864997864,0.00010642485722200945,8.70823860168457e-05,5.227730798651464e-05,8.371068813780527e-06,9.199113417894413e-05,0.0001241258321664272,39
ut_safe_game_harmful,Base–GAME,base,game,17,0.9998655319213867,0.00013435650907922536,0.00011873245239257812,5.805662294733338e-05,9.29649984871455e-06,0.00011798139566030257,0.0001539960503578186,39
ut_safe_game_harmful,Base–GAME,base,game,18,0.9998407363891602,0.0001591948384884745,0.0001480579376220703,5.6018776376731694e-05,8.970183239626074e-06,0.00014315690749730817,0.00017787730082487448,39
ut_safe_game_harmful,Base–GAME,base,game,19,0.9997973442077637,0.00020263898477423936,0.00018966197967529297,6.559580651810393e-05,1.0503735395099682e-05,0.00018339126538007686,0.0002241380703754914,39
ut_safe_game_harmful,Base–GAME,base,game,20,0.9997661113739014,0.00023385041276924312,0.00020968914031982422,9.159988258033991e-05,1.466772008635259e-05,0.00020577594255789732,0.0002636408576598534,39
ut_safe_game_harmful,Base–GAME,base,game,21,0.999729335308075,0.0002707854437176138,0.00023669004440307617,0.00013020506594330072,2.084949682557037e-05,0.00023246843081254227,0.00031327223166441304,39
ut_safe_game_harmful,Base–GAME,base,game,22,0.9997396469116211,0.0002602690365165472,0.00022912025451660156,0.00013685743033420295,2.1914727653924247e-05,0.0002204451423424941,0.00030486908478614613,39
ut_safe_game_harmful,Base–GAME,base,game,23,0.9996844530105591,0.00031555769965052605,0.00025969743728637695,0.00018887041369453073,3.024347065330825e-05,0.0002607444922129313,0.0003770148142790183,39
ut_safe_game_harmful,Base–GAME,base,game,24,0.9996280074119568,0.0003720598469953984,0.00029730796813964844,0.00026396408793516457,4.226808207190158e-05,0.0002941024991182181,0.0004573087661694258,39
ut_safe_game_harmful,Base–GAME,base,game,25,0.9996913075447083,0.00030885139130987227,0.0002402663230895996,0.0002042042469838634,3.269884906868408e-05,0.0002489315011562445,0.00037434655122267884,39
ut_safe_game_harmful,Base–GAME,base,game,26,0.9997091293334961,0.00029085538699291646,0.0002231597900390625,0.00020004923862870783,3.2033515251728304e-05,0.00023225244039144273,0.00035498849092385705,39
ut_safe_game_harmful,Base–GAME,base,game,27,0.9997673034667969,0.00023277141735889018,0.00017583370208740234,0.0001573076006025076,2.5189375663987553e-05,0.0001866313127370981,0.0002833302586506574,39
ut_safe_game_harmful,Base–GAME,base,game,28,0.9997647404670715,0.00023527022858615965,0.00018006563186645508,0.00016109176794998348,2.579532739502836e-05,0.000187820845689529,0.00028802893864802824,39
ut_safe_game_harmful,Base–GAME,base,game,29,0.9998065233230591,0.0001933849707711488,0.0001461505889892578,0.000127660678117536,2.0442068700466528e-05,0.00015564515040471005,0.00023483278659673835,39
ut_safe_game_harmful,Base–GAME,base,game,30,0.9998167753219604,0.00018319410446565598,0.00013774633407592773,0.00011682499462040141,1.8706970706854114e-05,0.00014868642275150005,0.00022092538002209785,39
ut_safe_game_harmful,Base–GAME,base,game,31,0.9998270869255066,0.00017296656733378768,0.00013631582260131836,0.00010194195783697069,1.632377750371015e-05,0.0001424823433924944,0.00020601963385557517,39
ut_safe_game_harmful,Base–GAME,base,game,32,0.9998520016670227,0.00014801208453718573,0.00012475252151489258,7.37515656510368e-05,1.18097020479352e-05,0.0001260974468329014,0.00017207410091008897,39
ut_safe_game_harmful,UT–GAME,ut,game,0,1.000000238418579,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,39
ut_safe_game_harmful,UT–GAME,ut,game,1,1.0,-2.598151205290833e-08,0.0,9.745704687702528e-08,1.560561699171389e-08,-5.654799632537059e-08,4.584972675030048e-09,39
ut_safe_game_harmful,UT–GAME,ut,game,2,0.9999995827674866,4.829504405279295e-07,4.172325134277344e-07,4.014257797280152e-07,6.427956899761464e-08,3.8360938047751404e-07,6.266129322541066e-07,39
ut_safe_game_harmful,UT–GAME,ut,game,3,0.9999963641166687,3.617543370637577e-06,2.6226043701171875e-06,2.7898524876945885e-06,4.4673392824306403e-07,2.8625512734437602e-06,4.578859378130008e-06,39
ut_safe_game_harmful,UT–GAME,ut,game,4,0.9999943375587463,5.7449706218903884e-06,4.112720489501953e-06,3.4897357181762345e-06,5.588049378192303e-07,4.731653592525384e-06,6.8942705790201826e-06,39
ut_safe_game_harmful,UT–GAME,ut,game,5,0.9999873042106628,1.2773733942594845e-05,9.775161743164062e-06,6.45289765088819e-06,1.0332905875299095e-06,1.0929046533046625e-05,1.4945482596372947e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,6,0.9999832510948181,1.6628167941235006e-05,1.4424324035644531e-05,6.7233972913527396e-06,1.0766051955624376e-06,1.4719214194860214e-05,1.89130887007102e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,7,0.9999754428863525,2.45892078964971e-05,2.288818359375e-05,7.654704859305639e-06,1.2257337570434413e-06,2.230119246702928e-05,2.713543482315846e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,8,0.9999657869338989,3.4130534913856536e-05,3.361701965332031e-05,8.029653145058546e-06,1.2857735338134365e-06,3.175387779871623e-05,3.677916068297166e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,9,0.999954104423523,4.5868066081311554e-05,4.38690185546875e-05,9.996590051741805e-06,1.6007355093317156e-06,4.2831286405905696e-05,4.9037849291777e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,10,0.9999592304229736,4.072525553056039e-05,4.076957702636719e-05,8.527222234988585e-06,1.365448353574411e-06,3.8091914776044016e-05,4.339986122571505e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,11,0.9999504089355469,4.969193469150923e-05,4.935264587402344e-05,1.301128668274032e-05,2.0834733151359237e-06,4.587261340557001e-05,5.403401759954599e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,12,0.9999433755874634,5.669930033036508e-05,5.549192428588867e-05,1.726918162603397e-05,2.765282171501552e-06,5.1665000426463593e-05,6.232364819600031e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,13,0.9999308586120605,6.909400690346956e-05,6.61611557006836e-05,2.1540423404076137e-05,3.449228231874602e-06,6.293287644019494e-05,7.608792720696864e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,14,0.9999207854270935,7.932614244055003e-05,7.587671279907227e-05,2.7683478037943132e-05,4.43290422911951e-06,7.158972513981355e-05,8.846574868911351e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,15,0.9999178647994995,8.200682350434363e-05,7.778406143188477e-05,3.220951111870818e-05,5.157649550403167e-06,7.334580788245567e-05,9.286281390067858e-05,39
ut_safe_game_harmful,UT–GAME,ut,game,16,0.9999008178710938,9.912710811477154e-05,8.946657180786133e-05,3.409488999750465e-05,5.459551789487952e-06,8.960408278000661e-05,0.00011031455718553983,39
ut_safe_game_harmful,UT–GAME,ut,game,17,0.999867856502533,0.00013216336083132774,0.00012534856796264648,3.673993342090398e-05,5.883097709611174e-06,0.00012161479546473577,0.00014426161845525106,39
ut_safe_game_harmful,UT–GAME,ut,game,18,0.9998080134391785,0.00019203699775971472,0.00018227100372314453,5.339852214092389e-05,8.55060676634621e-06,0.00017579423311429144,0.00020915288955737383,39
ut_safe_game_harmful,UT–GAME,ut,game,19,0.999730110168457,0.00026978590176440775,0.0002503395080566406,8.284983778139576e-05,1.326659156698586e-05,0.00024492889642715456,0.00029621727955647003,39
ut_safe_game_harmful,UT–GAME,ut,game,20,0.9994532465934753,0.0005466280854307115,0.00044530630111694336,0.0003210815484635532,5.141419557634738e-05,0.00045366325439550936,0.0006511823871196844,39
ut_safe_game_harmful,UT–GAME,ut,game,21,0.9993016123771667,0.0006982515915296972,0.0005497336387634277,0.0004601461987476796,7.368236128589462e-05,0.0005653734008471171,0.0008494190680675017,39
ut_safe_game_harmful,UT–GAME,ut,game,22,0.9992761015892029,0.0007239565020427108,0.0005292296409606934,0.0005038051167502999,8.067338322278191e-05,0.0005787151746260814,0.0008888583534803145,39
ut_safe_game_harmful,UT–GAME,ut,game,23,0.999092698097229,0.0009073065011762083,0.0006322264671325684,0.0006615493912249804,0.00010593268266773541,0.0007152903156402784,0.001122040473497831,39
ut_safe_game_harmful,UT–GAME,ut,game,24,0.9987668991088867,0.0012331819161772728,0.000812828540802002,0.0010545835830271244,0.00016886852218328725,0.000930424798757602,0.0015811321062919421,39
ut_safe_game_harmful,UT–GAME,ut,game,25,0.9990202188491821,0.0009798255050554872,0.0006227493286132812,0.0007915074820630252,0.00012674263182566536,0.0007517433701417385,0.0012382011383007734,39
ut_safe_game_harmful,UT–GAME,ut,game,26,0.9990748167037964,0.0009252153686247766,0.000585019588470459,0.0007647291640751064,0.00012245466920425435,0.0007050093167867416,0.001174846520790687,39
ut_safe_game_harmful,UT–GAME,ut,game,27,0.9992709755897522,0.0007290045614354312,0.0004534721374511719,0.0005980799323879182,9.576943540114869e-05,0.000556018910346887,0.0009233310054510067,39
ut_safe_game_harmful,UT–GAME,ut,game,28,0.999252200126648,0.0007477693143300712,0.000479280948638916,0.0006055983249098063,9.697334171526059e-05,0.0005720104544590681,0.0009446164354299887,39
ut_safe_game_harmful,UT–GAME,ut,game,29,0.9993898272514343,0.0006099924212321639,0.00039577484130859375,0.00048518163384869695,7.769123928832761e-05,0.0004687046393370017,0.0007671285516176468,39
ut_safe_game_harmful,UT–GAME,ut,game,30,0.999438464641571,0.0005615200498141348,0.00036662817001342773,0.00044031176366843283,7.050630981488798e-05,0.00043343653281529746,0.0007038979194103143,39
ut_safe_game_harmful,UT–GAME,ut,game,31,0.9994961619377136,0.0005038945819251239,0.0003451704978942871,0.00037998874904587865,6.084689685142111e-05,0.00039299562191351866,0.0006264045452460264,39
ut_safe_game_harmful,UT–GAME,ut,game,32,0.9996272325515747,0.00037272772169671953,0.0002913475036621094,0.00025247049052268267,4.0427633537661925e-05,0.00029989989140094856,0.0004547189061458294,39
