subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,0,1961_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,292_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,292_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,310_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1354_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1353_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1349_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2186_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1945_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,276_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,268_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1871_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,76_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1400_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1410_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,253_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1436_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1457_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1486_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1485_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,217_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1512_col,1.000000238418579,-2.384185791015625e-07
