subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_ut_margin_shift,Base–UT,base,ut,20,0.9997421503067017,0.000257772218901664,0.00022655725479125977,0.0001286389015149325,1.0503322326124087e-05,0.00023780985673268638,0.0002791799008846283,150
top_ut_margin_shift,Base–UT,base,ut,21,0.9996863007545471,0.00031365195172838867,0.00025972723960876465,0.0001823452621465549,1.4888428309103198e-05,0.00028532748421033224,0.0003439756731192271,150
top_ut_margin_shift,Base–UT,base,ut,22,0.9996950030326843,0.000304906367091462,0.0002448558807373047,0.0001890600542537868,1.543668878882273e-05,0.00027574666341145836,0.0003366604447364807,150
top_ut_margin_shift,Base–UT,base,ut,23,0.9996340870857239,0.00036581477615982294,0.000303417444229126,0.00023441527446266264,1.9139927011599855e-05,0.00032967794934908546,0.0004047693808873494,150
top_ut_margin_shift,Base–UT,base,ut,24,0.9996301531791687,0.0003699104127008468,0.0002862215042114258,0.00027441614656709135,2.2405984542339182e-05,0.0003276410003503164,0.00041520424683888746,150
top_ut_margin_shift,Base–UT,base,ut,25,0.999673068523407,0.0003269278968218714,0.00026303529739379883,0.00022777386766392738,1.8597658417228103e-05,0.00029192100962003074,0.00036483348409334815,150
top_ut_margin_shift,Base–UT,base,ut,26,0.9996976852416992,0.00030241807689890265,0.0002473592758178711,0.00021237978944554925,1.734073719404413e-05,0.00026960780223210653,0.00033773188789685567,150
top_ut_margin_shift,Base–UT,base,ut,27,0.9997527003288269,0.0002472432388458401,0.0001958012580871582,0.00017280179599765688,1.4109207561025726e-05,0.0002207078735033671,0.0002756451666355133,150
top_ut_margin_shift,Base–UT,base,ut,28,0.9997407793998718,0.0002591709198895842,0.00020688772201538086,0.0001765635097399354,1.4416350201925651e-05,0.00023199825485547385,0.00028813151518503825,150
top_ut_margin_shift,Base–UT,base,ut,29,0.9997885227203369,0.0002115484094247222,0.0001697838306427002,0.00014163120067678392,1.156413911052827e-05,0.00018990322947502137,0.00023500114679336545,150
top_ut_margin_shift,Base–UT,base,ut,30,0.9997975826263428,0.0002024511486524716,0.00016573071479797363,0.00013000195031054318,1.0614614794249464e-05,0.00018254928787549336,0.00022386321425437927,150
top_ut_margin_shift,Base–UT,base,ut,31,0.9998089671134949,0.0001911417639348656,0.00015354156494140625,0.00011527081369422376,9.41182252620906e-06,0.00017348776261011758,0.0002100658416748047,150
