subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
game_safe_ut_harmful,Base–UT,base,ut,0,1.000000238418579,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,39
game_safe_ut_harmful,Base–UT,base,ut,1,1.0,-9.16994569166718e-09,0.0,1.0726959231988076e-07,1.717688177760686e-08,-4.279307830028045e-08,2.2924863375150242e-08,39
game_safe_ut_harmful,Base–UT,base,ut,2,0.9999995827674866,4.814221483684378e-07,3.5762786865234375e-07,4.150723214024765e-07,6.646476452177032e-08,3.8360938047751404e-07,6.311979049291366e-07,39
game_safe_ut_harmful,Base–UT,base,ut,3,0.9999966025352478,3.295067017461406e-06,2.562999725341797e-06,1.7866721009340836e-06,2.860965049776311e-07,2.778493441068209e-06,3.895736657656156e-06,39
game_safe_ut_harmful,Base–UT,base,ut,4,0.9999948143959045,5.064866400061874e-06,3.933906555175781e-06,2.561959490776644e-06,4.102418433814852e-07,4.345025771703476e-06,5.932992849594507e-06,39
game_safe_ut_harmful,Base–UT,base,ut,5,0.9999881386756897,1.185062592412578e-05,9.715557098388672e-06,6.151660272735171e-06,9.850540023091818e-07,1.0132789611816406e-05,1.388639211654663e-05,39
game_safe_ut_harmful,Base–UT,base,ut,6,0.9999836683273315,1.6519656128366478e-05,1.2814998626708984e-05,8.124025953293312e-06,1.3008852773654712e-06,1.4141545845912053e-05,1.9159110692831187e-05,39
game_safe_ut_harmful,Base–UT,base,ut,7,0.999975323677063,2.4699247660464607e-05,2.09808349609375e-05,1.1800805623352062e-05,1.889641217880056e-06,2.1347594566834278e-05,2.8598041106493043e-05,39
game_safe_ut_harmful,Base–UT,base,ut,8,0.9999667406082153,3.3186031942022964e-05,2.8789043426513672e-05,1.2904997674922924e-05,2.0664534525443497e-06,2.953945062099359e-05,3.7430265010931554e-05,39
game_safe_ut_harmful,Base–UT,base,ut,9,0.9999551773071289,4.468208862817846e-05,4.26173210144043e-05,1.2674936442635953e-05,2.029614172156114e-06,4.096210767061283e-05,4.8767565152583974e-05,39
game_safe_ut_harmful,Base–UT,base,ut,10,0.999958336353302,4.162849654676393e-05,3.921985626220703e-05,1.1586108485062141e-05,1.8552621614984555e-06,3.808419673870771e-05,4.527966181437174e-05,39
game_safe_ut_harmful,Base–UT,base,ut,11,0.9999510645866394,4.8915546358330175e-05,4.6133995056152344e-05,1.361801059829304e-05,2.1806268956027747e-06,4.4741653479062594e-05,5.325449582857963e-05,39
game_safe_ut_harmful,Base–UT,base,ut,12,0.9999468922615051,5.3109266445972025e-05,4.750490188598633e-05,1.9097111362498254e-05,3.0579851854869975e-06,4.7590449834481266e-05,5.938456608698918e-05,39
game_safe_ut_harmful,Base–UT,base,ut,13,0.999933660030365,6.626814138144255e-05,6.330013275146484e-05,2.162413511541672e-05,3.462632833663434e-06,5.975587245745537e-05,7.328008994078025e-05,39
game_safe_ut_harmful,Base–UT,base,ut,14,0.9999235272407532,7.655681838514283e-05,6.824731826782227e-05,2.820355075527914e-05,4.516182513190919e-06,6.824273329514723e-05,8.58664130553221e-05,39
game_safe_ut_harmful,Base–UT,base,ut,15,0.9999189376831055,8.106078894343227e-05,7.43865966796875e-05,2.883340130210854e-05,4.617039318427836e-06,7.263146913968599e-05,9.053655159779084e-05,39
game_safe_ut_harmful,Base–UT,base,ut,16,0.9998995661735535,0.00010036352614406496,9.268522262573242e-05,3.359430411364883e-05,5.379393896085231e-06,9.044297994711461e-05,0.00011140600993083073,39
game_safe_ut_harmful,Base–UT,base,ut,17,0.9998692274093628,0.00013082149962428957,0.00011801719665527344,4.260968853486702e-05,6.823010759298043e-06,0.00011846182438043447,0.00014474632648321298,39
game_safe_ut_harmful,Base–UT,base,ut,18,0.9998396635055542,0.0001603273267392069,0.0001443624496459961,5.1854687626473606e-05,8.303395395766714e-06,0.00014517826911730644,0.0001776987925553933,39
game_safe_ut_harmful,Base–UT,base,ut,19,0.9997914433479309,0.00020842827507294714,0.00018787384033203125,6.403259612852708e-05,1.025342140140781e-05,0.0001896918584138919,0.00022936199720089253,39
game_safe_ut_harmful,Base–UT,base,ut,20,0.9997751116752625,0.00022488221293315291,0.00022172927856445312,5.722915011574514e-05,9.163998151868457e-06,0.00020715208389820197,0.0002429700814760648,39
game_safe_ut_harmful,Base–UT,base,ut,21,0.9997372031211853,0.00026274187257513404,0.0002579689025878906,6.955627031857148e-05,1.113791715168043e-05,0.0002411252030959496,0.0002848108609517415,39
game_safe_ut_harmful,Base–UT,base,ut,22,0.9997488856315613,0.0002510868653189391,0.0002543330192565918,6.903702160343528e-05,1.1054770813560007e-05,0.00022978350902215028,0.0002729358963477306,39
game_safe_ut_harmful,Base–UT,base,ut,23,0.9997082948684692,0.00029174640076234937,0.0002942085266113281,7.990372978383675e-05,1.2794836732426333e-05,0.0002669160182659443,0.00031670270821987053,39
