adapter_name,patch_direction,subset_name,subset_label,layer,layer_site,is_null_control,is_mismatched_control,n,n_denominator_ok,mean_m_base,mean_m_adapter,mean_m_patched,mean_delta_adapter,mean_raw_patch_effect,mean_recovered_or_removed_fraction,median_recovered_or_removed_fraction,mean_source_recovery_error,mean_base_recovery_error,expected_direction_recovered_rate,raw_patch_effect_ci_low,raw_patch_effect_ci_high,fraction_ci_low,fraction_ci_high
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,12,block_11_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4275,-0.03166666666666667,0.009166666666666667,0.216979433975698,0.0,-0.009166666666666667,-0.04083333333333333,0.24528301886792453,0.0,0.018333333333333333,0.09433901887215092,0.33962000002083004
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,16,block_15_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4275,-0.03166666666666667,0.009166666666666667,0.25471505661871685,0.0,-0.009166666666666667,-0.04083333333333333,0.37735849056603776,-0.0016666666666666668,0.02,0.09433894340135845,0.4150910943652829
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,20,block_19_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.45916666666666667,-0.03166666666666667,-0.0225,0.6698060755132071,0.9999920000639995,0.0225,-0.009166666666666667,0.660377358490566,-0.03333333333333333,-0.011666666666666667,0.5282978868235471,0.8018805679735619
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,21,block_20_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.45916666666666667,-0.03166666666666667,-0.0225,0.5943349811687545,0.9999920000639995,0.0225,-0.009166666666666667,0.6226415094339622,-0.03333333333333333,-0.011666666666666667,0.4622606415367546,0.7169755472138863
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,22,block_21_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4683333333333333,-0.03166666666666667,-0.03166666666666667,0.7264094717423389,0.9999920000639995,0.03166666666666667,0.0,0.7358490566037735,-0.04416666666666667,-0.019166666666666665,0.6037689056972073,0.8396161132590182
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,23,block_22_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.46166666666666667,-0.03166666666666667,-0.025,0.6509383773978865,0.9999920000639995,0.025,-0.006666666666666667,0.660377358490566,-0.03666666666666667,-0.013333333333333334,0.5188641868207017,0.7735788679722257
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,24,block_23_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4583333333333333,-0.03166666666666667,-0.021666666666666667,0.5943349811687545,0.9999920000639995,0.021666666666666667,-0.01,0.6226415094339622,-0.0325,-0.010833333333333334,0.4433927924798489,0.7358433226867694
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,25,block_24_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4658333333333333,-0.03166666666666667,-0.029166666666666667,0.698107773627773,0.9999920000639995,0.029166666666666667,-0.0025,0.7169811320754716,-0.04083333333333333,-0.0175,0.5754672830534338,0.8113144906152447
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,26,block_25_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.46416666666666667,-0.03166666666666667,-0.0275,0.698107773627773,0.9999920000639995,0.0275,-0.004166666666666667,0.6792452830188679,-0.03916666666666667,-0.016666666666666666,0.5660332830541884,0.8301821887305655
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,27,block_26_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.46416666666666667,-0.03166666666666667,-0.0275,0.6509383773978863,0.9999920000639995,0.0275,-0.004166666666666667,0.660377358490566,-0.03916666666666667,-0.015833333333333335,0.5282976604111695,0.7735789434430183
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,28,block_27_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.46416666666666667,-0.03166666666666667,-0.0275,0.6037689056972073,0.9999920000639995,0.0275,-0.004166666666666667,0.6226415094339622,-0.03833333333333333,-0.016666666666666666,0.4716944905944149,0.735843245329207
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,29,block_28_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4666666666666667,-0.03166666666666667,-0.03,0.698107773627773,0.9999920000639995,0.03,-0.0016666666666666668,0.7169811320754716,-0.04083333333333333,-0.019166666666666665,0.5660335094665659,0.8113144906152447
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,30,block_29_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4633333333333333,-0.03166666666666667,-0.02666666666666667,0.6320706038117733,0.9999920000639995,0.02666666666666667,-0.005,0.6415094339622641,-0.0375,-0.015833333333333335,0.49999611323818854,0.7547111698569052
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,31,block_30_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4716666666666667,-0.03166666666666667,-0.035,0.9056533585458106,0.9999920000639995,0.035,0.0033333333333333335,0.8867924528301887,-0.0475,-0.0225,0.8113143396736598,0.9999921510055843
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,32,block_31_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4683333333333333,-0.03166666666666667,-0.03166666666666667,0.9999922264763766,0.9999920000639995,0.03166666666666667,0.0,1.0,-0.043333333333333335,-0.02,0.9999920000639992,0.9999925283595464
GAME,Base_to_A,random_pd_150,Random Prisoner's Dilemma,33,final_norm_output,False,False,150,53,0.4683333333333333,0.43666666666666665,0.4683333333333333,-0.03166666666666667,-0.03166666666666667,0.9999922264763766,0.9999920000639995,0.03166666666666667,0.0,1.0,-0.043333333333333335,-0.02,0.9999920000639992,0.9999925283595464
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,0,embedding_output,False,False,150,150,0.056666666666666664,0.2075,0.2075,0.15083333333333335,0.0,0.0,0.0,0.0,0.15083333333333335,0.0,0.0,0.0,0.0,0.0
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,4,block_3_output,False,False,150,150,0.056666666666666664,0.2075,0.16416666666666666,0.15083333333333335,0.043333333333333335,0.30666437335103985,0.0,-0.043333333333333335,0.1075,0.36666666666666664,0.03333333333333333,0.05416666666666667,0.22999828001327993,0.38333041402276524
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,8,block_7_output,False,False,150,150,0.056666666666666664,0.2075,0.165,0.15083333333333335,0.0425,0.28555348297871197,0.0,-0.0425,0.10833333333333334,0.38,0.030833333333333334,0.05416666666666667,0.20222082963988536,0.3711083792801974
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,12,block_11_output,False,False,150,150,0.056666666666666664,0.2075,0.16416666666666666,0.15083333333333335,0.043333333333333335,0.30666437335103985,0.0,-0.043333333333333335,0.1075,0.38,0.0325,0.05416666666666667,0.22658157901380133,0.3867471676882773
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,16,block_15_output,False,False,150,150,0.056666666666666664,0.2075,0.15583333333333332,0.15083333333333335,0.051666666666666666,0.3555529363163653,0.0,-0.051666666666666666,0.09916666666666667,0.43333333333333335,0.04,0.06333333333333334,0.2733034810902224,0.43999672069193857
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,20,block_19_output,False,False,150,150,0.056666666666666664,0.2075,0.10416666666666667,0.15083333333333335,0.10333333333333333,0.6811062326293705,0.9999920000639995,-0.10333333333333333,0.0475,0.7266666666666667,0.09166666666666666,0.11583333333333333,0.6099677146642029,0.7544391126324638
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,21,block_20_output,False,False,150,150,0.056666666666666664,0.2075,0.10333333333333333,0.15083333333333335,0.10416666666666667,0.6866617422593894,0.9999920000639995,-0.10416666666666667,0.04666666666666667,0.7266666666666667,0.0925,0.11666666666666667,0.6099957378094989,0.7599945871517478
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,22,block_21_output,False,False,150,150,0.056666666666666664,0.2075,0.10083333333333333,0.15083333333333335,0.10666666666666667,0.7044393926307039,0.9999920000639995,-0.10666666666666667,0.04416666666666667,0.74,0.095,0.11833333333333333,0.6288843845525094,0.7788831725622534
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,23,block_22_output,False,False,150,150,0.056666666666666664,0.2075,0.105,0.15083333333333335,0.1025,0.6733285155918692,0.9999920000639995,-0.1025,0.04833333333333333,0.7066666666666667,0.09,0.115,0.5966623595881484,0.7466613955949626
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,24,block_23_output,False,False,150,150,0.056666666666666664,0.2075,0.10583333333333333,0.15083333333333335,0.10166666666666667,0.6644397126281438,0.9999920000639995,-0.10166666666666667,0.049166666666666664,0.7266666666666667,0.08916666666666667,0.11416666666666667,0.5899957200324797,0.7377725926312371
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,25,block_24_output,False,False,150,150,0.056666666666666664,0.2075,0.10416666666666667,0.15083333333333335,0.10333333333333333,0.6799951289256292,0.9999920000639995,-0.10333333333333333,0.0475,0.7466666666666667,0.09166666666666666,0.115,0.6066624882529974,0.7499946267071499
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,26,block_25_output,False,False,150,150,0.056666666666666664,0.2075,0.095,0.15083333333333335,0.1125,0.7366614089284559,0.9999920000639995,-0.1125,0.03833333333333333,0.7666666666666667,0.1,0.125,0.6633284929257484,0.8067446057056272
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,27,block_26_output,False,False,150,150,0.056666666666666664,0.2075,0.09583333333333334,0.15083333333333335,0.11166666666666666,0.7299947955946959,0.9999920000639995,-0.11166666666666666,0.03916666666666667,0.7666666666666667,0.09916666666666667,0.12333333333333334,0.6599951807034246,0.7999941333781329
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,28,block_27_output,False,False,150,150,0.056666666666666664,0.2075,0.09666666666666666,0.15083333333333335,0.11083333333333334,0.7166615955935225,0.9999920000639995,-0.11083333333333334,0.04,0.74,0.0975,0.12416666666666666,0.6399954755894159,0.7899942891544098
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,29,block_28_output,False,False,150,150,0.056666666666666664,0.2075,0.095,0.15083333333333335,0.1125,0.7333281155947492,0.9999920000639995,-0.1125,0.03833333333333333,0.7666666666666667,0.1,0.125,0.6599954222560828,0.8033275333772263
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,30,block_29_output,False,False,150,150,0.056666666666666664,0.2075,0.09916666666666667,0.15083333333333335,0.10833333333333334,0.7099949289270692,0.9999920000639995,-0.10833333333333334,0.0425,0.7533333333333333,0.09666666666666666,0.12,0.6399952873694512,0.7799944622637626
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,31,block_30_output,False,False,150,150,0.056666666666666664,0.2075,0.08583333333333333,0.15083333333333335,0.12166666666666667,0.7966609822649893,0.9999920000639995,-0.12166666666666667,0.029166666666666667,0.8266666666666667,0.11,0.13333333333333333,0.7299947600395196,0.8633270091594232
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,32,block_31_output,False,False,150,150,0.056666666666666664,0.2075,0.056666666666666664,0.15083333333333335,0.15083333333333335,0.9999928089432291,0.9999920000639995,-0.15083333333333335,0.0,1.0,0.1425,0.15916666666666668,0.9999925600572794,0.9999930756066957
GAME,Base_to_A,top_game_margin_shift,GAME-favored margin shifts,33,final_norm_output,False,False,150,150,0.056666666666666664,0.2075,0.056666666666666664,0.15083333333333335,0.15083333333333335,0.9999928089432291,0.9999920000639995,-0.15083333333333335,0.0,1.0,0.1425,0.15916666666666668,0.9999925600572794,0.9999930756066957
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,0,embedding_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.34833333333333333,-0.0075,0.0,0.0,0.0,0.0,-0.0075,0.0,0.0,0.0,0.0,0.0
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,4,block_3_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.34833333333333333,-0.0075,0.0,0.27450760786070577,0.0,0.0,-0.0075,0.27450980392156865,-0.008333333333333333,0.008333333333333333,0.15686149020611756,0.392153725515294
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,8,block_7_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.3475,-0.0075,0.0008333333333333334,0.26470380393803905,0.0,-0.0008333333333333334,-0.008333333333333333,0.29411764705882354,-0.008333333333333333,0.01,0.13725380393035289,0.40195760786839196
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,12,block_11_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.3441666666666667,-0.0075,0.004166666666666667,0.27450760786070577,0.0,-0.004166666666666667,-0.011666666666666667,0.27450980392156865,-0.005,0.013333333333333334,0.15686149020611756,0.39215372551529404
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,16,block_15_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.34833333333333333,-0.0075,0.0,0.41176149022149,0.0,0.0,-0.0075,0.4117647058823529,-0.01,0.01,0.2745076862911371,0.5490153725822743
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,20,block_19_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.38,-0.0075,-0.03166666666666667,0.6666614902368623,0.9999920000639995,0.03166666666666667,0.024166666666666666,0.6078431372549019,-0.04416666666666667,-0.02,0.5097999216003135,0.8235230588734114
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,21,block_20_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.395,-0.0075,-0.04666666666666667,0.7646999216156859,0.9999920000639995,0.04666666666666667,0.03916666666666667,0.6862745098039216,-0.06,-0.034166666666666665,0.607838352979137,0.9215614902522348
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,22,block_21_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.3883333333333333,-0.0075,-0.04,0.7058768627883918,0.9999920000639995,0.04,0.0325,0.6666666666666666,-0.0525,-0.0275,0.5490154510127057,0.8431309020100387
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,23,block_22_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.37916666666666665,-0.0075,-0.030833333333333334,0.6470538039610978,0.9999920000639995,0.030833333333333334,0.023333333333333334,0.6470588235294118,-0.0425,-0.019166666666666665,0.5098000000307449,0.7647000804373094
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,24,block_23_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.38916666666666666,-0.0075,-0.04083333333333333,0.6078384314095683,0.9999920000639995,0.04083333333333333,0.03333333333333333,0.6078431372549019,-0.051666666666666666,-0.03,0.47058462747921553,0.7450921569094897
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,25,block_24_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.39166666666666666,-0.0075,-0.043333333333333335,0.6666614902368625,0.9999920000639995,0.043333333333333335,0.035833333333333335,0.6078431372549019,-0.05583333333333333,-0.03,0.49019223532454886,0.8431306667187446
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,26,block_25_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.38416666666666666,-0.0075,-0.035833333333333335,0.7254845490641564,0.9999920000639995,0.035833333333333335,0.028333333333333332,0.7058823529411765,-0.04833333333333333,-0.023333333333333334,0.5882306667033723,0.8627381961336464
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,27,block_26_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.38916666666666666,-0.0075,-0.04083333333333333,0.7450922353399211,0.9999920000639995,0.04083333333333333,0.03333333333333333,0.6470588235294118,-0.05416666666666667,-0.0275,0.568623213758141,0.9215612549609407
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,28,block_27_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.38916666666666666,-0.0075,-0.04083333333333333,0.7254845490641566,0.9999920000639995,0.04083333333333333,0.03333333333333333,0.6862745098039216,-0.05333333333333334,-0.028333333333333332,0.588230588272941,0.8627384314249407
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,29,block_28_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.3908333333333333,-0.0075,-0.0425,0.7058768627883918,0.9999920000639995,0.0425,0.035,0.6666666666666666,-0.055,-0.03,0.5490154510127057,0.8431308235796073
GAME,Base_to_A,top_ut_margin_shift,UT-favored margin shifts,30,block_29_output,False,False,150,51,0.35583333333333333,0.34833333333333333,0.3883333333333333,-0.0075,-0.04,0.7254845490641564,0.9999920000639995,0.04,0.0325,0.6470588235294118,-0.05333333333333334,-0.0275,0.5686229019971762,0.8823461961311366
