subset_name,layer,n,base_mean_safe_margin,ut_mean_safe_margin,game_mean_safe_margin,ut_minus_base,game_minus_base,game_minus_ut
random_pd_150,0,150,0.385,0.385,0.385,0.0,0.0,0.0
random_pd_150,1,150,0.1513541666666666,0.1513541666666666,0.1514583333333333,0.0,0.0001041666666667107,0.0001041666666667107
random_pd_150,2,150,0.0689583333333333,0.0682291666666666,0.06875,-0.0007291666666666974,-0.0002083333333332965,0.0005208333333334009
random_pd_150,3,150,0.1108333333333333,0.1088541666666666,0.1096875,-0.0019791666666666985,-0.0011458333333333043,0.0008333333333333942
random_pd_150,4,150,-0.1136458333333333,-0.11375,-0.1155208333333333,-0.0001041666666667107,-0.0018750000000000017,-0.001770833333333291
random_pd_150,5,150,-0.0158333333333333,-0.0158333333333333,-0.0164583333333333,0.0,-0.0006250000000000006,-0.0006250000000000006
random_pd_150,6,150,0.1938541666666666,0.1922916666666666,0.1917708333333333,-0.0015624999999999944,-0.002083333333333298,-0.0005208333333333037
random_pd_150,7,150,0.1965625,0.1952604166666666,0.195,-0.001302083333333398,-0.0015624999999999944,-0.00026041666666659635
random_pd_150,8,150,0.5059375,0.50421875,0.5038802083333334,-0.0017187499999999911,-0.002057291666666683,-0.00033854166666669183
random_pd_150,9,150,0.7216145833333333,0.7172135416666666,0.71875,-0.004401041666666661,-0.0028645833333332815,0.0015364583333333792
random_pd_150,10,150,0.7144765218098958,0.712822265625,0.7151112874348958,-0.001654256184895897,0.0006347656249999778,0.0022890218098958748
random_pd_150,11,150,0.7690364583333333,0.7709635416666667,0.7689322916666667,0.001927083333333357,-0.00010416666666668295,-0.00203125000000004
random_pd_150,12,150,0.5999479166666667,0.5997395833333333,0.597890625,-0.0002083333333333659,-0.002057291666666683,-0.001848958333333317
random_pd_150,13,150,0.6108854166666666,0.6091048177083334,0.6091764322916666,-0.0017805989583332682,-0.001708984375,7.16145833332682e-05
random_pd_150,14,150,0.5311588541666666,0.5288541666666666,0.5304166666666666,-0.0023046875000000133,-0.0007421874999999911,0.0015625000000000222
random_pd_150,15,150,0.6019359334309896,0.6013458760579428,0.6004644521077473,-0.0005900573730468484,-0.001471481323242263,-0.0008814239501954146
random_pd_150,16,150,0.5362716674804687,0.5352870178222656,0.5344069417317708,-0.0009846496582031072,-0.001864725748697893,-0.0008800760904947857
random_pd_150,17,150,0.2178804524739583,0.2185770670572916,0.216032002766927,0.0006966145833333104,-0.0018484497070312966,-0.002545064290364607
random_pd_150,18,150,0.1482475280761718,0.1505926513671875,0.1469248453776041,0.0023451232910156883,-0.0013226826985676954,-0.0036678059895833837
random_pd_150,19,150,-0.164296875,-0.157880859375,-0.1663623046875,0.006416015625000021,-0.002065429687499981,-0.008481445312500002
random_pd_150,20,150,0.3926446533203125,0.4313228352864583,0.3660828653971354,0.03867818196614581,-0.026561787923177094,-0.0652399698893229
random_pd_150,21,150,1.4950838216145834,1.6359452311197915,1.4070312436421712,0.1408614095052081,-0.08805257797241217,-0.22891398747762026
random_pd_150,22,150,1.3497688802083334,1.4887420654296877,1.265322265625,0.13897318522135427,-0.08444661458333336,-0.22341979980468762
random_pd_150,23,150,1.3924674479166668,1.5287015787760416,1.307769775390625,0.13623413085937486,-0.08469767252604177,-0.22093180338541663
random_pd_150,24,150,2.80849609375,3.080987955729167,2.6371744791666667,0.27249186197916675,-0.1713216145833334,-0.44381347656250014
random_pd_150,25,150,2.073828125,2.292994791666666,1.9355729166666664,0.2191666666666663,-0.1382552083333335,-0.3574218749999998
random_pd_150,26,150,2.040572916666666,2.2553645833333333,1.9019270833333333,0.21479166666666716,-0.1386458333333329,-0.35343750000000007
random_pd_150,27,150,2.1977083333333334,2.4279166666666665,2.0513541666666666,0.23020833333333313,-0.14635416666666679,-0.3765624999999999
random_pd_150,28,150,1.0920833333333333,1.2404166666666667,0.980625,0.14833333333333343,-0.11145833333333333,-0.25979166666666675
random_pd_150,29,150,1.2375,1.42,1.1041666666666667,0.18249999999999988,-0.1333333333333333,-0.3158333333333332
random_pd_150,30,150,1.2808333333333333,1.4629166666666666,1.14125,0.18208333333333337,-0.13958333333333317,-0.32166666666666655
random_pd_150,31,150,2.2291666666666665,2.5033333333333334,2.0516666666666667,0.2741666666666669,-0.17749999999999977,-0.45166666666666666
random_pd_150,32,150,0.4683333333333333,0.535,0.4366666666666666,0.06666666666666671,-0.03166666666666673,-0.09833333333333344
