subset_name,layer,n,base_mean_safe_margin,ut_mean_safe_margin,game_mean_safe_margin,ut_minus_base,game_minus_base,game_minus_ut
ut_safe_game_harmful,0,39,0.7067307692307693,0.7067307692307693,0.7067307692307693,0.0,0.0,0.0
ut_safe_game_harmful,1,39,0.2804487179487179,0.2800480769230769,0.2804487179487179,-0.0004006410256409687,0.0,0.0004006410256409687
ut_safe_game_harmful,2,39,0.1270032051282051,0.1274038461538461,0.1274038461538461,0.00040064102564099646,0.00040064102564099646,0.0
ut_safe_game_harmful,3,39,0.1975160256410256,0.1975160256410256,0.1959134615384615,0.0,-0.0016025641025640969,-0.0016025641025640969
ut_safe_game_harmful,4,39,-0.2371794871794871,-0.2367788461538461,-0.2379807692307692,0.00040064102564099646,-0.000801282051282104,-0.0012019230769231004
ut_safe_game_harmful,5,39,-0.0765224358974359,-0.0777243589743589,-0.078525641025641,-0.0012019230769230033,-0.0020032051282050933,-0.0008012820512820901
ut_safe_game_harmful,6,39,0.3225160256410256,0.3221153846153846,0.3193108974358974,-0.0004006410256410242,-0.0032051282051281937,-0.0028044871794871695
ut_safe_game_harmful,7,39,0.3293269230769231,0.3279246794871794,0.3301282051282051,-0.001402243589743668,0.0008012820512820484,0.0022035256410257165
ut_safe_game_harmful,8,39,0.9050480769230768,0.9027443910256412,0.9027443910256412,-0.00230368589743557,-0.00230368589743557,0.0
ut_safe_game_harmful,9,39,1.2803485576923077,1.2752403846153846,1.275340544871795,-0.005108173076923128,-0.005008012820512775,0.0001001602564103532
ut_safe_game_harmful,10,39,1.3183038173577724,1.3211654271834936,1.3172983022836535,0.0028616098257212563,-0.0010055150741188346,-0.003867124899840091
ut_safe_game_harmful,11,39,1.42578125,1.4250801282051282,1.423778044871795,-0.0007011217948718063,-0.0020032051282050656,-0.0013020833333332593
ut_safe_game_harmful,12,39,1.157852564102564,1.1575520833333333,1.1570512820512822,-0.00030048076923083755,-0.0008012820512819374,-0.0005008012820510999
ut_safe_game_harmful,13,39,1.138321314102564,1.139110076121795,1.1376201923076923,0.0007887620192308376,-0.0007011217948718063,-0.0014898838141026438
ut_safe_game_harmful,14,39,0.9908353365384616,0.9907351762820512,0.9900841346153846,-0.0001001602564103532,-0.0007512019230769829,-0.0006510416666666297
ut_safe_game_harmful,15,39,1.112132537059295,1.1175994873046875,1.1132155198317308,0.005466950245392566,0.0010829827724359031,-0.0043839674729566624
ut_safe_game_harmful,16,39,1.0179052108373396,1.0191572140424678,1.0205970177283654,0.0012520032051281937,0.002691806891025772,0.0014398036858975782
ut_safe_game_harmful,17,39,0.4281600560897436,0.429653069911859,0.4278407952724359,0.0014930138221153633,-0.0003192608173077094,-0.0018122746394230727
ut_safe_game_harmful,18,39,0.2329611166929587,0.2453558506109775,0.2370671981420272,0.012394733918018819,0.004106081449068516,-0.008288652468950303
ut_safe_game_harmful,19,39,-0.2069811698717948,-0.1946614583333333,-0.1950245392628205,0.012319711538461509,0.011956630608974284,-0.00036308092948722503
ut_safe_game_harmful,20,39,0.2960643279246794,0.3682767427884615,0.2512488731971153,0.0722124148637821,-0.0448154547275641,-0.1170278695913462
ut_safe_game_harmful,21,39,0.64850831643129,0.9138308794070512,0.4548245698977739,0.2653225629757612,-0.1936837465335161,-0.4590063095092773
ut_safe_game_harmful,22,39,0.3591746794871794,0.6450320512820513,0.160556891025641,0.2858573717948719,-0.1986177884615384,-0.48447516025641035
ut_safe_game_harmful,23,39,0.3637820512820512,0.6362179487179487,0.1746794871794871,0.27243589743589747,-0.18910256410256412,-0.46153846153846156
ut_safe_game_harmful,24,39,-0.2411858974358974,0.4883814102564102,-0.8349358974358975,0.7295673076923076,-0.59375,-1.3233173076923077
ut_safe_game_harmful,25,39,0.141826923076923,0.6899038461538461,-0.282051282051282,0.5480769230769231,-0.42387820512820495,-0.9719551282051282
ut_safe_game_harmful,26,39,0.2283653846153846,0.7427884615384616,-0.1786858974358974,0.514423076923077,-0.40705128205128205,-0.921474358974359
ut_safe_game_harmful,27,39,0.5456730769230769,1.0536858974358974,0.1370192307692307,0.5080128205128205,-0.40865384615384615,-0.9166666666666666
ut_safe_game_harmful,28,39,-0.3605769230769231,-0.203525641025641,-0.4919871794871794,0.15705128205128208,-0.13141025641025633,-0.28846153846153844
ut_safe_game_harmful,29,39,-0.5368589743589743,-0.2179487179487179,-0.8044871794871795,0.31891025641025644,-0.2676282051282052,-0.5865384615384617
ut_safe_game_harmful,30,39,-0.7115384615384616,-0.3573717948717949,-1.0,0.3541666666666667,-0.28846153846153844,-0.6426282051282051
ut_safe_game_harmful,31,39,-0.0961538461538461,0.4358974358974359,-0.5544871794871795,0.532051282051282,-0.4583333333333334,-0.9903846153846154
ut_safe_game_harmful,32,39,-0.0384615384615384,0.1025641025641025,-0.1314102564102564,0.1410256410256409,-0.09294871794871798,-0.2339743589743589
