subset_name,layer,n,base_mean_safe_margin,ut_mean_safe_margin,game_mean_safe_margin,ut_minus_base,game_minus_base,game_minus_ut
game_safe_ut_harmful,0,39,-0.908653846153846,-0.908653846153846,-0.908653846153846,0.0,0.0,0.0
game_safe_ut_harmful,1,39,-0.3557692307692308,-0.3561698717948718,-0.3561698717948718,-0.0004006410256410242,-0.0004006410256410242,0.0
game_safe_ut_harmful,2,39,-0.1670673076923076,-0.1662660256410256,-0.1658653846153846,0.0008012820512819929,0.0012019230769229894,0.00040064102564099646
game_safe_ut_harmful,3,39,-0.2552083333333333,-0.2576121794871794,-0.2556089743589743,-0.00240384615384609,-0.0004006410256409687,0.002003205128205121
game_safe_ut_harmful,4,39,0.2824519230769231,0.2844551282051282,0.2828525641025641,0.002003205128205121,0.0004006410256410242,-0.0016025641025640969
game_safe_ut_harmful,5,39,0.0917467948717948,0.0905448717948717,0.0909455128205128,-0.0012019230769231004,-0.0008012820512819929,0.0004006410256411075
game_safe_ut_harmful,6,39,-0.4182692307692308,-0.4198717948717949,-0.4210737179487179,-0.0016025641025640969,-0.002804487179487114,-0.0012019230769230171
game_safe_ut_harmful,7,39,-0.4288862179487179,-0.4234775641025641,-0.4256810897435897,0.005408653846153799,0.0032051282051281937,-0.0022035256410256054
game_safe_ut_harmful,8,39,-1.1917067307692308,-1.1908052884615383,-1.1945112179487178,0.0009014423076925127,-0.002804487179487003,-0.0037059294871795156
game_safe_ut_harmful,9,39,-1.6803886217948718,-1.6804887820512822,-1.6873998397435896,-0.0001001602564103532,-0.0070112179487178405,-0.006911057692307487
game_safe_ut_harmful,10,39,-1.7031876001602564,-1.7015443459535255,-1.7071151733398438,0.0016432542067308376,-0.0039275731795873625,-0.0055708273863182
game_safe_ut_harmful,11,39,-1.8503605769230769,-1.847155448717949,-1.852964743589744,0.0032051282051279717,-0.0026041666666671848,-0.0058092948717951565
game_safe_ut_harmful,12,39,-1.499499198717949,-1.4977964743589745,-1.5009014423076923,0.00170272435897445,-0.0014022435897433905,-0.0031049679487178405
game_safe_ut_harmful,13,39,-1.4728315304487178,-1.4763872195512822,-1.477138421474359,-0.003555689102564319,-0.004306891025641191,-0.0007512019230768718
game_safe_ut_harmful,14,39,-1.253505608974359,-1.2489983974358974,-1.25390625,0.004507211538461675,-0.0004006410256409687,-0.004907852564102644
game_safe_ut_harmful,15,39,-1.3223595252403846,-1.319930639022436,-1.3196990184294872,0.002428886217948678,0.002660506810897356,0.0002316205929486781
game_safe_ut_harmful,16,39,-1.1721563583765275,-1.1594707782451923,-1.1698592748397436,0.01268558013133525,0.002297083536783928,-0.010388496594551322
game_safe_ut_harmful,17,39,-0.4696796123798077,-0.4601769080528846,-0.4696514423076923,0.009502704326923128,2.8170072115418776e-05,-0.00947453425480771
game_safe_ut_harmful,18,39,-0.2791355817745893,-0.2764540452223558,-0.2806599934895833,0.002681536552233521,-0.0015244117149940117,-0.004205948267227533
game_safe_ut_harmful,19,39,0.3171073717948718,0.3131009615384615,0.3134014423076923,-0.004006410256410298,-0.0037059294871795156,0.00030048076923078204
game_safe_ut_harmful,20,39,-0.3070130959535256,-0.3655019906850961,-0.2626225398137019,-0.058488894731570484,0.04439055613982368,0.10287945087139416
game_safe_ut_harmful,21,39,-0.7146935096153846,-0.927001953125,-0.5712521137335361,-0.21230844350961542,0.14344139588184845,0.3557498393914639
game_safe_ut_harmful,22,39,-0.2421875,-0.4790665064102564,-0.0839342948717948,-0.2368790064102564,0.1582532051282052,0.39513221153846156
game_safe_ut_harmful,23,39,-0.317207532051282,-0.5438701923076923,-0.1551482371794871,-0.2266626602564103,0.1620592948717949,0.3887219551282052
game_safe_ut_harmful,24,39,0.2804487179487179,-0.3365384615384615,0.686698717948718,-0.6169871794871794,0.40625000000000006,1.0232371794871795
game_safe_ut_harmful,25,39,-0.1482371794871795,-0.6113782051282052,0.1378205128205128,-0.46314102564102566,0.2860576923076923,0.749198717948718
game_safe_ut_harmful,26,39,-0.2419871794871795,-0.6818910256410257,0.0368589743589743,-0.43990384615384615,0.2788461538461538,0.71875
game_safe_ut_harmful,27,39,-0.6458333333333334,-1.082532051282051,-0.359775641025641,-0.43669871794871773,0.28605769230769235,0.7227564102564101
game_safe_ut_harmful,28,39,0.2516025641025641,0.1073717948717948,0.3557692307692308,-0.1442307692307693,0.10416666666666669,0.248397435897436
game_safe_ut_harmful,29,39,0.655448717948718,0.3766025641025641,0.8541666666666666,-0.27884615384615385,0.19871794871794868,0.47756410256410253
game_safe_ut_harmful,30,39,0.8814102564102564,0.5993589743589743,1.1025641025641026,-0.28205128205128205,0.22115384615384626,0.5032051282051283
game_safe_ut_harmful,31,39,0.2083333333333333,-0.2339743589743589,0.5096153846153846,-0.4423076923076922,0.3012820512820513,0.7435897435897435
game_safe_ut_harmful,32,39,0.0801282051282051,-0.032051282051282,0.1378205128205128,-0.11217948717948709,0.05769230769230771,0.1698717948717948
