subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
random_chicken_150,Base–GAME,base,game,24,0.9998136162757874,0.0001864210789790377,0.00014978647232055664,0.00011348844418535009,9.266292665214541e-06,0.0001690727670987447,0.0002053868273893992,150
random_chicken_150,Base–GAME,base,game,25,0.9998298287391663,0.00017017722711898386,0.00013828277587890625,9.97775568976067e-05,8.146803406021751e-06,0.00015498459339141846,0.00018698497613271078,150
random_chicken_150,Base–GAME,base,game,26,0.9998431205749512,0.00015689175052102655,0.00012674927711486816,9.042141755344346e-05,7.3828778275024856e-06,0.00014312126239140828,0.00017208749055862423,150
random_chicken_150,Base–GAME,base,game,27,0.9998701810836792,0.0001297656708629802,0.0001055598258972168,7.513832679251209e-05,6.1350186922716275e-06,0.00011825878421465555,0.0001423558195432027,150
random_chicken_150,Base–GAME,base,game,28,0.9998638033866882,0.0001361680042464286,0.00011220574378967285,7.642946729902178e-05,6.240439873177873e-06,0.00012445823351542155,0.00014894214272499084,150
random_chicken_150,Base–GAME,base,game,29,0.9998865723609924,0.00011336207535350695,9.384751319885254e-05,6.1022477893857285e-05,4.982464456007222e-06,0.00010398049155871073,0.0001235392888387044,150
random_chicken_150,Base–GAME,base,game,30,0.9998887181282043,0.00011127273319289088,9.28640365600586e-05,5.7861914683599025e-05,4.724405550509039e-06,0.00010232665141423543,0.00012093875805536906,150
random_chicken_150,Base–GAME,base,game,31,0.9998888373374939,0.00011112094216514379,9.688735008239746e-05,5.3159867093199864e-05,4.340484972417002e-06,0.00010297555724779765,0.00011992737650871276,150
random_chicken_150,Base–GAME,base,game,32,0.9998912811279297,0.00010872045822907239,9.542703628540039e-05,4.570838063955307e-05,3.732073651193815e-06,0.00010174750288327535,0.00011628117163976033,150
random_chicken_150,UT–GAME,ut,game,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
random_chicken_150,UT–GAME,ut,game,1,1.0,-1.8278758062706402e-08,0.0,9.740254824919248e-08,7.952884761911353e-09,-3.377596537272135e-08,-2.7815500895182293e-09,150
random_chicken_150,UT–GAME,ut,game,2,0.9999995827674866,4.1405360207136255e-07,3.5762786865234375e-07,2.6029533728433307e-07,2.125302529240872e-08,3.770987192789714e-07,4.601478576660156e-07,150
random_chicken_150,UT–GAME,ut,game,3,0.9999967217445374,3.353754664203734e-06,2.4437904357910156e-06,2.6257814624841558e-06,2.1439415863817175e-07,2.9611488183339438e-06,3.787676493326823e-06,150
random_chicken_150,UT–GAME,ut,game,4,0.9999949336051941,5.211432835494634e-06,3.933906555175781e-06,3.4994777706742752e-06,2.857311634788127e-07,4.703998565673828e-06,5.811055501302084e-06,150
random_chicken_150,UT–GAME,ut,game,5,0.9999880790710449,1.1991659448540304e-05,9.59634780883789e-06,6.333882993203588e-06,5.171593807947001e-07,1.1030425628026326e-05,1.3046701749165852e-05,150
random_chicken_150,UT–GAME,ut,game,6,0.9999839067459106,1.618742862774525e-05,1.329183578491211e-05,7.829030437278561e-06,6.392376584017045e-07,1.4989366134007771e-05,1.749010880788167e-05,150
random_chicken_150,UT–GAME,ut,game,7,0.9999756813049316,2.4310349544975907e-05,2.0235776901245117e-05,1.0976805242535193e-05,8.962523950039524e-07,2.2646178801854453e-05,2.6181985934575398e-05,150
random_chicken_150,UT–GAME,ut,game,8,0.9999666213989258,3.328720777062699e-05,2.9027462005615234e-05,1.3412042790150736e-05,1.0950887081414435e-06,3.12431255976359e-05,3.55323851108551e-05,150
random_chicken_150,UT–GAME,ut,game,9,0.999955415725708,4.455924135982059e-05,4.0471553802490234e-05,1.4522639503411483e-05,1.1857685500581405e-06,4.2361011107762655e-05,4.697054624557495e-05,150
random_chicken_150,UT–GAME,ut,game,10,0.9999588131904602,4.1245621105190367e-05,3.844499588012695e-05,1.2089960364392027e-05,9.871411301077815e-07,3.942366441090901e-05,4.3241590261459354e-05,150
random_chicken_150,UT–GAME,ut,game,11,0.9999507665634155,4.913012162433006e-05,4.616379737854004e-05,1.445817088097101e-05,1.180504709078164e-06,4.6926220258076986e-05,5.153578519821167e-05,150
random_chicken_150,UT–GAME,ut,game,12,0.9999462962150574,5.3733190725324675e-05,4.9501657485961914e-05,1.705778959149029e-05,1.3927626879636375e-06,5.1120847463607785e-05,5.658511320749919e-05,150
random_chicken_150,UT–GAME,ut,game,13,0.9999346137046814,6.531317922053859e-05,5.990266799926758e-05,2.0506429791566916e-05,1.6743429811848848e-06,6.213741501172383e-05,6.872180104255677e-05,150
random_chicken_150,UT–GAME,ut,game,14,0.9999235272407532,7.656733214389533e-05,6.881356239318848e-05,2.6182295187027194e-05,2.1377754501048163e-06,7.244603832562764e-05,8.086731036504109e-05,150
random_chicken_150,UT–GAME,ut,game,15,0.9999189972877502,8.095741213764995e-05,7.325410842895508e-05,2.8443200790206902e-05,2.3223776195844733e-06,7.6507697502772e-05,8.572539687156678e-05,150
random_chicken_150,UT–GAME,ut,game,16,0.9999005198478699,9.945193596649915e-05,8.997321128845215e-05,3.32520212396048e-05,2.715016165107345e-06,9.428657094637552e-05,0.00010493455330530802,150
random_chicken_150,UT–GAME,ut,game,17,0.9998654127120972,0.0001345252967439592,0.00012347102165222168,4.1238094127038494e-05,3.367076285870267e-06,0.00012811519702275595,0.00014126265048980714,150
random_chicken_150,UT–GAME,ut,game,18,0.9998248219490051,0.00017512797785457224,0.0001653730869293213,5.2222629165044054e-05,4.263959816031502e-06,0.00016700353225072227,0.0001836391588052114,150
random_chicken_150,UT–GAME,ut,game,19,0.9997615814208984,0.00023845037503633648,0.00022843480110168457,8.407133282162249e-05,6.864395580289168e-06,0.00022587084770202636,0.0002529034316539764,150
random_chicken_150,UT–GAME,ut,game,20,0.9996936321258545,0.00030643821810372174,0.00026932358741760254,0.00014004313561599702,1.1434474141285942e-05,0.00028465990225474036,0.0003293693463007609,150
random_chicken_150,UT–GAME,ut,game,21,0.9996374249458313,0.00036263387301005423,0.0003007352352142334,0.00018552223627921194,1.5147827160804228e-05,0.0003337640861670176,0.0003933045268058777,150
random_chicken_150,UT–GAME,ut,game,22,0.9996488690376282,0.00035115002538077533,0.0002802908420562744,0.0001948425779119134,1.5908829868422137e-05,0.00032085869709650675,0.0003831073343753815,150
random_chicken_150,UT–GAME,ut,game,23,0.9995964765548706,0.0004036255704704672,0.00031885504722595215,0.00024068195489235222,1.965159932606068e-05,0.0003663589358329773,0.0004434526264667511,150
random_chicken_150,UT–GAME,ut,game,24,0.999605119228363,0.0003948132216464728,0.0002980828285217285,0.00028210016898810863,2.3033382345792442e-05,0.0003502713938554128,0.0004418636461098989,150
random_chicken_150,UT–GAME,ut,game,25,0.9996559619903564,0.0003439875436015427,0.0002624988555908203,0.00022834567062091082,1.864434593316224e-05,0.00030828521649042763,0.0003818524877230326,150
random_chicken_150,UT–GAME,ut,game,26,0.9996846318244934,0.0003153840661980212,0.00024232268333435059,0.0002101206628140062,1.7156280276990367e-05,0.0002824607988198598,0.0003505114416281382,150
random_chicken_150,UT–GAME,ut,game,27,0.9997416138648987,0.00025848785298876464,0.0002034008502960205,0.00016925577074289322,1.3819675811385936e-05,0.00023205068707466125,0.0002867454985777537,150
random_chicken_150,UT–GAME,ut,game,28,0.9997300505638123,0.0002700070617720485,0.00020906329154968262,0.00017525568546261638,1.4309566796837126e-05,0.00024278767903645833,0.0002992631991704305,150
random_chicken_150,UT–GAME,ut,game,29,0.9997813105583191,0.0002187832142226398,0.00016996264457702637,0.00013819747255183756,1.1283776383142863e-05,0.0001971812844276428,0.00024198339382807416,150
random_chicken_150,UT–GAME,ut,game,30,0.9997901320457458,0.00020981390844099224,0.0001653134822845459,0.00012746371794492006,1.0407368989436327e-05,0.00019004296263058982,0.00023115111390749612,150
random_chicken_150,UT–GAME,ut,game,31,0.9997990131378174,0.0002009224845096469,0.0001614689826965332,0.00011233675468247384,9.172257611075661e-06,0.00018355501691500346,0.00021956145763397215,150
random_chicken_150,UT–GAME,ut,game,32,0.9998243451118469,0.0001756842975737527,0.00015434622764587402,8.288370736408979e-05,6.76742636773935e-06,0.00016283759474754333,0.0001894767185052236,150
